@id,@lon,@lat,name
2984088703,20.8016787,41.0678423,Prestol
2989362562,21.4368541,42.0017069,
2992064333,20.8009009,41.0666434,Granit
3004220258,20.9657067,41.9846006,
3004220259,20.9658288,41.9847272,
3004220260,20.9660702,41.9847342,
3004220261,20.9659079,41.9853263,
3004221244,20.9651596,41.9850900,
3004221245,20.9655109,41.9845268,
3026939348,20.6962131,41.5360592,
3070264621,21.4292398,41.9954692,
3070264622,21.4293048,41.9953677,
3070264623,21.4297781,41.9955353,
3070264624,21.4297129,41.9956368,
3076999334,21.3372648,41.0276578,Tokin House
3103123140,21.7301573,42.1534515,Сателит
3103392614,20.7980263,41.1122914,
3103392615,20.7981263,41.1121701,
3103392616,20.7979975,41.1121097,
3103392617,20.7978975,41.1122311,
3103392618,20.7980412,41.1123101,
3103392619,20.7981254,41.1123551,
3103392620,20.7982428,41.1122305,
3103392621,20.7981607,41.1121866,
3103392622,20.7980915,41.1122601,
3103392623,20.7980637,41.1122452,
3103392624,20.7980470,41.1122629,
3103392625,20.7980727,41.1122767,
3341289751,21.4315713,41.9952955,Пелистер
3361174898,21.4380987,41.9994486,Hotel De KOKA
3456908279,21.5485023,41.3430596,
3456908280,21.5482873,41.3433041,
3456908281,21.5484244,41.3433702,
3456908282,21.5485432,41.3432315,
3456908283,21.5487484,41.3433305,
3456908284,21.5488406,41.3432229,
3456908285,21.5484472,41.3431239,
3456908286,21.5483969,41.3431760,
3456908287,21.5483236,41.3431406,
3456908288,21.5483698,41.3430866,
3633126618,21.4039805,41.9968559,
3633194099,21.4040379,41.9971409,
3635690640,21.5550545,41.3325976,Салида
3637338312,21.3924091,41.9984102,ОК Хотел
3660287997,21.5418281,41.3450934,
3660287998,21.5417658,41.3450722,
3660287999,21.5417487,41.3451004,
3660288000,21.5417043,41.3450987,
3660288001,21.5416693,41.3451197,
3660288002,21.5416072,41.3452153,
3660288003,21.5416329,41.3452247,
3660288004,21.5416012,41.3452735,
3660288005,21.5418627,41.3453693,
3660288006,21.5419612,41.3452179,
3660288007,21.5419518,41.3451846,
3660288008,21.5419612,41.3451653,
3660288009,21.5419471,41.3451267,
3660288010,21.5418841,41.3451075,
3660288011,21.5418771,41.3450864,
3660288012,21.5418514,41.3450777,
3673044667,21.4303313,41.9956170,Square
3687056572,20.7338050,41.6584933,
3687056574,20.7336597,41.6586229,
3687056576,20.7341084,41.6586831,
3687056579,20.7339632,41.6588127,
3687057078,20.7355975,41.6765545,
3687057080,20.7352049,41.6766427,
3687057087,20.7358436,41.6770477,
3687057089,20.7353946,41.6771061,
3687057092,20.7354811,41.6774006,
3687057094,20.7353596,41.6774130,
3687057099,20.7359900,41.6775645,
3687057101,20.7355492,41.6776329,
3696549102,22.7710020,41.9658026,
3696549108,22.7706649,41.9655746,
3704278068,22.7708989,41.9658868,
3712250373,21.4417760,41.9945457,Hotel Kej
3721012766,21.4205388,41.9852287,
3721012767,21.4203306,41.9852309,
3721012768,21.4202853,41.9853588,
3721012769,21.4205044,41.9854654,
3721012770,21.4204525,41.9854899,
3721012771,21.4204935,41.9855113,
3740163629,22.7219386,41.1851130,
3740163630,22.7222754,41.1853614,
3740163731,22.7220887,41.1850951,
3740163826,22.7221114,41.1853383,
3740164039,22.7222711,41.1853812,
3740164127,22.7221147,41.1853231,
3740164128,22.7221427,41.1853422,
3740164231,22.7220810,41.1851306,
3740164232,22.7224698,41.1851421,
3740164233,22.7221378,41.1853647,
3740164326,22.7218986,41.1852964,
3740164328,22.7224181,41.1853791,
3826400406,20.8016881,41.1121098,Ривиера
3826400420,20.8046742,41.1099144,Сити Палас
3830722846,22.4118474,41.9186690,Ледер
3830739900,22.4490670,41.9144474,
3830788257,21.4370630,41.9902775,
3830788258,21.4371660,41.9901837,
3830788259,21.4371768,41.9903399,
3830788261,21.4372776,41.9902522,
3830830359,21.4244618,41.9985365,
3832274310,21.4394316,42.0015544,
3832274312,21.4396689,42.0013681,
3832274314,21.4396292,42.0015753,
3832274320,21.4394713,42.0013472,
3832290369,21.4401680,42.0020489,Султан
3832290373,21.4401529,42.0021398,Голд
3832333044,21.4258504,42.0033195,
3832333045,21.4257373,42.0032584,
3832333047,21.4261086,42.0036092,
3832333049,21.4260616,42.0031966,
3832333051,21.4262826,42.0034063,
3832333557,21.4258875,42.0037336,
3832333559,21.4255207,42.0033765,
3832340805,21.4389410,42.0022531,Клан
3832349185,21.3743518,41.9771948,Апартмани Пантелејмон
3832352210,21.4045298,42.0310065,Луксор
3832480726,21.4160939,42.0051439,Скопје
3832493016,21.4871868,42.0073634,Hunter’s Lodge “Kamnik”
3832524594,21.4192474,41.9944726,
3832560530,21.4268542,41.9838323,
3832560533,21.4269169,41.9839354,
3832560534,21.4267623,41.9839874,
3832560537,21.4266996,41.9838843,
3832600285,21.4079869,42.0153336,Вергина
3832632324,21.4201316,41.9870966,Тасино Чешмиче
3834864392,21.2548680,41.0430659,
3834864395,21.2551906,41.0431094,
3834864403,21.2548294,41.0432291,
3834864406,21.2551520,41.0432725,
3920571679,20.8828660,42.0137617,
3920571680,20.8827203,42.0138096,
3920571681,20.8827336,42.0138320,
3920571683,20.8829419,42.0138888,
3920571684,20.8824107,42.0139382,
3920571686,20.8824732,42.0140431,
3922197870,20.8851519,42.0124134,
3922197871,20.8849355,42.0124924,
3922197872,20.8852619,42.0125795,
3922197874,20.8852019,42.0126014,
3922197876,20.8852177,42.0126252,
3922197877,20.8851392,42.0126265,
3922197879,20.8851538,42.0126486,
3922197897,20.8841207,42.0130126,
3922197899,20.8839583,42.0130267,
3922197900,20.8840075,42.0130756,
3922197907,20.8842436,42.0131345,
3922197912,20.8835524,42.0132527,
3922197919,20.8836356,42.0133353,
3922197927,20.8834495,42.0134389,
3922198009,20.8813778,42.0160020,
3922198012,20.8811661,42.0160259,
3922198026,20.8814442,42.0163281,
3922198031,20.8812326,42.0163519,
3932002649,21.4115678,42.0424822,New Star
4004819359,20.8850466,42.0126603,
4059966727,20.7845353,41.1192679,Мизо
4111317944,21.4261913,41.9834826,
4111317947,21.4260696,41.9835413,
4111317948,21.4262583,41.9835593,
4111317949,21.4261366,41.9836180,
4111317958,21.4259664,41.9858201,
4111317959,21.4258025,41.9858863,
4111317960,21.4260613,41.9859501,
4111317961,21.4258974,41.9860162,
4126731457,21.4343571,41.9973371,Lounge Bar Divan
4126731683,21.5519244,41.9966295,
4126731687,21.5520586,41.9966524,
4126731691,21.5521430,41.9966853,
4126731692,21.5520639,41.9966923,
4126731693,21.5518869,41.9967062,
4126731696,21.5519497,41.9967204,
4126731699,21.5521578,41.9967571,
4126731701,21.5520545,41.9967700,
4126731704,21.5521739,41.9968066,
4126731705,21.5520623,41.9968177,
4126731712,21.5519796,41.9968862,
4126731713,21.5519327,41.9968911,
4126731716,21.5520115,41.9969279,
4126731717,21.5519405,41.9969349,
4126731720,21.5522034,41.9969705,
4126731724,21.5520224,41.9969884,
4126731732,21.4345478,41.9972266,
4126731746,21.4344644,41.9974124,
4127703104,21.4362493,41.9943437,
4127703106,21.4361458,41.9943747,
4127703108,21.4360251,41.9944109,
4127703110,21.4359117,41.9944263,
4127703112,21.4360426,41.9944431,
4127703114,21.4365333,41.9944713,
4127703115,21.4359379,41.9944745,
4127703118,21.4365570,41.9945149,
4127703119,21.4363485,41.9945267,
4127703120,21.4360997,41.9945426,
4127703122,21.4365864,41.9945693,
4127703123,21.4359967,41.9945734,
4127703124,21.4366049,41.9946034,
4127703125,21.4364376,41.9946535,
4127703126,21.4360483,41.9946684,
4127703128,21.4359830,41.9946880,
4127703132,21.4365059,41.9947794,
4127703136,21.4362670,41.9948510,
4128230963,21.4301832,41.9959470,
4128233436,21.4307750,41.9958787,
4136022787,21.4175357,41.9984452,
4136022788,21.4177714,41.9984452,
4136023089,21.4175357,41.9985795,
4136023090,21.4176110,41.9985795,
4136023091,21.4176110,41.9986487,
4136023092,21.4177714,41.9986487,
4144098296,21.4309098,41.9960304,
4177853091,20.9115610,41.7944152,Hotel Elita
4177951748,20.9115723,41.7943804,Elita
4225391392,21.4157891,41.9968442,Влахо
4241799891,21.4183684,41.9985006,
4277058966,20.7974658,41.1118870,Вила Свети Никола
4281626594,20.7971180,41.1123960,Апартмани Марија
4307731896,20.6791191,41.1787630,Vila Perla
4315293789,21.4405032,41.9804322,
4346472327,20.8022888,41.1139574,
4346472330,20.8021640,41.1140059,
4346472335,20.8022028,41.1140625,
4346472337,20.8023791,41.1140893,
4346472338,20.8021293,41.1140910,
4346472347,20.8021809,41.1141664,
4360013605,21.3333713,41.0255452,
4360013606,21.3331244,41.0255409,
4360013607,21.3331173,41.0257703,
4360013608,21.3331502,41.0257708,
4360013609,21.3331526,41.0256927,
4360013610,21.3333117,41.0256955,
4360013611,21.3333147,41.0255986,
4360013612,21.3333697,41.0255995,
4361516297,21.4072390,41.9940541,Hotel Pine
4364602922,21.3333443,41.0255988,
4422444973,22.1894829,41.7359445,
4422444974,22.1896367,41.7359511,
4422444975,22.1896473,41.7358136,
4422444976,22.1894935,41.7358070,
4433944699,22.1798433,41.7476869,
4433944700,22.1802948,41.7478062,
4433944701,22.1804693,41.7474386,
4433944702,22.1800209,41.7473244,
4433944703,22.1798725,41.7476343,
4433944705,22.1803847,41.7474214,
4433944782,22.1800105,41.7473461,
4433944783,22.1798857,41.7476068,
4437622043,22.5038741,41.1411114,Apollonia Hotel
4453464490,20.8136777,41.1186511,
4458940564,20.7738973,41.1223739,
4458940565,20.7739065,41.1220815,
4458940566,20.7742116,41.1220745,
4458940567,20.7742116,41.1223693,
4463185090,21.3263622,41.0331200,
4463834521,22.8941397,41.6722557,
4463834522,22.8930829,41.6722678,
4463834523,22.8943972,41.6724552,
4463834540,22.8944392,41.6726973,
4463834556,22.8944634,41.6729093,
4463834572,22.8946433,41.6731296,
4466635657,21.4275097,42.0060016,
4489563729,21.4386484,42.0016965,
4489563730,21.4387115,42.0016995,
4496493417,21.0276195,41.9939913,Петрол Компани
4520685318,21.4244967,41.9985296,
4520685322,21.4243628,41.9986296,
4520685326,21.4246815,41.9986535,
4540759892,21.4215251,41.9816082,Хотел Скала
4687310311,21.4364978,42.0014557,
4687310312,21.4361198,42.0020460,
4687310313,21.4362132,42.0016545,
4687310314,21.4359763,42.0016179,
4687310318,21.4360638,42.0014547,
4687310328,21.4366948,42.0017640,
4687310329,21.4367641,42.0017802,
4687310330,21.4367993,42.0017049,
4687310332,21.4368638,42.0016681,
4687310333,21.4368124,42.0016579,
4687310334,21.4367393,42.0016797,
4692088350,21.4360906,42.0014017,
4692088352,21.4364309,42.0016971,
4692088354,21.4362865,42.0018236,
4692088355,21.4360360,42.0019843,
4698491213,21.4490605,41.9973623,
4698491214,21.4494871,41.9974089,
4698491215,21.4494189,41.9972671,
4707062774,21.4185509,41.9987227,
4707062775,21.4185549,41.9985024,
4707062776,21.4183643,41.9987208,
4757336509,21.4168790,41.9986179,Hotel Elite Plaza
4763691396,20.6510640,41.1453468,
4763691397,20.6508741,41.1454471,
4763691398,20.6508161,41.1453848,
4763691399,20.6507301,41.1454303,
4763691400,20.6507589,41.1454611,
4763691401,20.6506939,41.1454955,
4763691402,20.6507141,41.1455171,
4763691403,20.6506036,41.1455757,
4763691404,20.6505427,41.1455107,
4763691405,20.6505677,41.1454974,
4763691406,20.6504949,41.1454196,
4763691407,20.6504675,41.1454342,
4763691408,20.6504245,41.1453882,
4763691409,20.6504774,41.1453602,
4763691410,20.6504128,41.1452912,
4763691411,20.6503625,41.1453178,
4763691412,20.6503289,41.1452819,
4763691413,20.6503515,41.1452699,
4763691414,20.6502057,41.1451129,
4763691415,20.6502902,41.1450684,
4763691416,20.6502628,41.1450389,
4763691417,20.6503357,41.1449966,
4763691418,20.6505033,41.1451638,
4763691419,20.6506607,41.1450694,
4763691420,20.6506199,41.1450410,
4763695021,20.6507708,41.1449783,
4763695022,20.6508772,41.1450928,
4763695023,20.6508438,41.1451105,
4763695024,20.6505300,41.1448707,
4763695025,20.6506152,41.1448280,
4763695026,20.6506083,41.1447964,
4763695027,20.6506721,41.1447628,
4763695028,20.6508390,41.1449424,
4827902821,21.4452420,42.0117796,Alba Hotel
4836883321,21.4150646,42.0004589,Skopje Home Apartment
4931101174,20.8058802,41.1089237,Тино
4972835908,20.6786037,41.1732589,
4972835909,20.6787368,41.1731077,
4972835910,20.6788465,41.1731710,
4972835911,20.6789306,41.1731956,
4972835912,20.6790030,41.1731938,
4972835913,20.6790683,41.1731639,
4972835914,20.6791314,41.1731147,
4972835915,20.6791968,41.1730392,
4972835916,20.6793556,41.1731112,
4972835917,20.6792645,41.1732114,
4972835918,20.6792341,41.1732747,
4972835919,20.6792458,41.1733221,
4972835920,20.6792785,41.1733801,
4972836021,20.6793065,41.1734276,
4972836022,20.6793929,41.1734663,
4972836023,20.6794630,41.1734698,
4972836024,20.6795470,41.1734399,
4972836025,20.6796054,41.1733801,
4972836026,20.6796918,41.1734012,
4972836027,20.6797268,41.1733731,
4972836028,20.6798085,41.1734153,
4972836029,20.6797292,41.1735049,
4972836030,20.6797151,41.1735682,
4972836031,20.6797455,41.1736367,
4972836032,20.6797922,41.1736701,
4972836033,20.6798482,41.1736860,
4972836034,20.6799206,41.1736947,
4972836035,20.6798833,41.1737984,
4972836036,20.6797712,41.1738670,
4972836037,20.6797011,41.1738072,
4972836038,20.6796147,41.1737791,
4972836039,20.6796147,41.1738072,
4972836040,20.6796684,41.1738301,
4972836041,20.6796825,41.1738670,
4972836042,20.6796801,41.1739021,
4972836043,20.6796474,41.1739373,
4972836044,20.6795937,41.1739531,
4972836045,20.6795377,41.1739461,
4972836046,20.6794910,41.1739232,
4972836047,20.6794723,41.1738828,
4972836048,20.6794863,41.1738494,
4972836049,20.6795307,41.1738107,
4972836050,20.6795167,41.1737861,
4972836051,20.6794466,41.1738213,
4972836052,20.6794139,41.1738652,
4972836053,20.6792878,41.1738195,
4972836054,20.6792225,41.1738512,
4972836055,20.6791454,41.1737844,
4972836056,20.6792551,41.1737404,
4972836057,20.6792948,41.1736824,
4972836058,20.6792972,41.1736350,
4972836059,20.6792411,41.1735752,
4972836060,20.6791361,41.1735137,
4972836061,20.6790590,41.1735102,
4972836062,20.6789726,41.1735506,
4972836063,20.6788722,41.1736666,
4972836064,20.6786737,41.1735629,
4972836065,20.6787578,41.1734645,
4972836066,20.6787998,41.1733889,
4972836067,20.6787648,41.1733415,
5002471814,20.9151624,40.9790323,
5002471815,20.9151168,40.9790101,
5002471816,20.9150631,40.9790222,
5002471817,20.9149854,40.9789716,
5002471818,20.9149827,40.9788541,
5002471819,20.9150631,40.9785727,
5002471820,20.9151490,40.9786088,
5002471821,20.9151490,40.9787387,
5002471822,20.9153206,40.9786861,
5002471823,20.9154092,40.9787812,
5002471824,20.9155057,40.9788157,
5002471825,20.9156023,40.9788238,
5002471826,20.9156184,40.9787974,
5002471827,20.9157096,40.9787853,
5002471828,20.9157417,40.9786354,
5002471829,20.9158168,40.9786233,
5002471830,20.9158168,40.9786800,
5002471831,20.9158168,40.9787225,
5002471832,20.9158973,40.9787488,
5002471833,20.9159402,40.9787387,
5002471834,20.9159885,40.9787549,
5002471835,20.9159858,40.9787893,
5002471836,20.9159671,40.9788096,
5002471837,20.9159778,40.9789513,
5002471838,20.9160502,40.9789513,
5002471839,20.9160770,40.9792672,
5002471840,20.9159429,40.9792713,
5002471841,20.9159644,40.9794616,
5002471842,20.9158678,40.9794677,
5002471843,20.9158705,40.9796115,
5002471844,20.9157739,40.9797309,
5002471845,20.9156023,40.9796378,
5002471846,20.9156908,40.9795122,
5002471847,20.9156801,40.9794393,
5002471848,20.9156425,40.9794373,
5002471849,20.9156398,40.9793604,
5002471850,20.9154360,40.9793543,
5002471851,20.9154252,40.9792288,
5002471852,20.9155459,40.9792308,
5002471853,20.9155433,40.9790971,
5002471854,20.9154387,40.9790931,
5002471855,20.9152455,40.9793502,
5002471856,20.9151409,40.9793118,
5002471857,20.9152294,40.9791923,
5002471858,20.9150846,40.9791417,
5024215571,21.4469280,41.8096384,Вила Принц
5073379956,21.4447190,41.9942196,
5073379957,21.4446995,41.9941170,
5073379958,21.4444488,41.9941432,
5073379959,21.4444683,41.9942459,
5073381793,21.7325864,42.1236318,
5073381794,21.7327683,42.1236878,
5073381795,21.7328199,42.1235957,
5073381796,21.7329799,42.1236450,
5073381797,21.7330491,42.1235215,
5073381798,21.7327869,42.1234407,
5073381799,21.7327649,42.1234799,
5073381800,21.7326852,42.1234553,
5073672548,21.9977886,41.4415393,Уни Палас 2
5110937025,21.4295391,41.9930093,Hotel Elsa
5176232883,21.4199449,41.9926997,Queen’s Hotel
5242828740,21.4073298,42.0018321,
5242828741,21.4073563,42.0017973,
5250232969,21.4260164,42.0071062,
5256788724,21.4041801,41.9968335,
5256788725,21.4042380,41.9971188,
5259715478,21.4425877,41.9965100,
5284668421,21.4192730,41.9943565,
5284668422,21.4193127,41.9943614,
5291214216,21.4077259,42.0018920,
5319035665,22.7705619,41.9656589,
5339391744,21.4345895,41.9973595,
5339391745,21.4346323,41.9972798,
5339391746,21.4345353,41.9972491,
5339391748,21.4345449,41.9975182,
5339391749,21.4344196,41.9973755,
5343135306,21.4348586,41.9973532,
5343135312,21.4348893,41.9974734,
5343935534,21.4308716,41.9961879,
5343935535,21.4308983,41.9961456,
5343935536,21.4309140,41.9960828,
5343935537,21.4308961,41.9959910,
5343935538,21.4308647,41.9959505,
5343935539,21.4308222,41.9959085,
5343935540,21.4307390,41.9958719,
5411396821,21.4427131,41.8103057,Вила Принц
5463744205,21.4074706,41.9930582,
5463744206,21.4074194,41.9930095,
5463744207,21.4075216,41.9929503,
5463744208,21.4075727,41.9929990,
5559927847,20.6745748,41.1744101,
5559927848,20.6746072,41.1742702,
5559927849,20.6752580,41.1743555,
5559927850,20.6752130,41.1745498,
5559927851,20.6751046,41.1745356,
5559927852,20.6751170,41.1744821,
5559927853,20.6750685,41.1744757,
5559927854,20.6748488,41.1744460,
5559927855,20.6748387,41.1744896,
5559927856,20.6750587,41.1745184,
5570790092,20.6785022,41.1775642,
5570790093,20.6785026,41.1774709,
5570790094,20.6784706,41.1774709,
5570790095,20.6784710,41.1773867,
5570790096,20.6786325,41.1773871,
5570790097,20.6786326,41.1773609,
5570790098,20.6787049,41.1773611,
5570790099,20.6787044,41.1774633,
5570790100,20.6786775,41.1774633,
5570790101,20.6786771,41.1775482,
5570790102,20.6785998,41.1775480,
5570790103,20.6785997,41.1775644,
5594845187,21.0063925,41.0448898,
5594845188,21.0063884,41.0448736,
5594845189,21.0063938,41.0448498,
5594845190,21.0064126,41.0448296,
5594845191,21.0064039,41.0449060,
5594845192,21.0064307,41.0449222,
5594845193,21.0065286,41.0450065,
5594845194,21.0064793,41.0450156,
5594845195,21.0063898,41.0447406,
5594845196,21.0066120,41.0446995,
5594845197,21.0067251,41.0450467,
5594845198,21.0065521,41.0450788,
5601749212,21.6199181,41.9390026,Mirror
5601865132,20.8035432,41.0760694,Hotel & Spa Tino Sveti Stefan
5601885730,20.8152723,41.1070136,Hotel International
5604182908,21.4244576,41.9985336,
5614906691,21.4651469,41.9926832,
5614906692,21.4653577,41.9926502,
5614906693,21.4654453,41.9929591,
5614906694,21.4652339,41.9929922,
5614906696,21.4651886,41.9928304,
5639398688,21.4022932,41.6347945,
5639398689,21.4025480,41.6347724,
5639398690,21.4025393,41.6347161,
5639398691,21.4022845,41.6347382,
5639398696,21.4025386,41.6349684,
5639398697,21.4028631,41.6349844,
5639398698,21.4028558,41.6350669,
5639398699,21.4025313,41.6350509,
5641903170,20.8104426,41.1053364,
5641903171,20.8106046,41.1048784,
5641903172,20.8102709,41.1048364,
5641903173,20.8099381,41.1056459,
5641903174,20.8102304,41.1057388,
5659613224,20.8081499,41.1073783,Hotel Villa Jordan
5747737255,22.8867882,41.7619210,Хотел Гогов
5775648352,21.4380625,42.0009974,Хотел Ален
5798854628,20.9184138,41.5211794,House of art
5807750052,21.4297462,41.9969257,
5807750053,21.4298778,41.9970151,
5807750054,21.4296785,41.9971769,
5807750055,21.4295469,41.9970875,
5833924636,20.7365028,41.6487053,Lodge Hotel
5834873232,20.6790775,41.1795390,Hotel Arti
5837780717,20.7990804,41.0900379,Hotel Park
5838548288,21.3312283,41.0256315,Hotel Teatar
5838901359,20.7356341,41.6525663,
5838901360,20.7358733,41.6527643,
5838901361,20.7360196,41.6526623,
5838901362,20.7359070,41.6525752,
5838901363,20.7359623,41.6525353,
5838901364,20.7360681,41.6525993,
5838901365,20.7361198,41.6526394,
5838901366,20.7361877,41.6524954,
5838901367,20.7359900,41.6523344,
5838901368,20.7360491,41.6526112,
5840219785,20.8088839,41.1170005,Hostel Veronika
5849887490,21.2545453,41.6805838,
5890717255,20.8073612,41.1074146,Villa Denarius
5911266884,20.8042065,41.0737427,Хотел Манастир Свети Стефан
6040732550,22.1806857,42.0776412,Хотел Кратис
6054048703,21.4379326,42.0010641,
6054049794,21.4374547,42.0022254,
6144696444,21.4733223,41.9906315,
6144696445,21.4735315,41.9905498,
6144696446,21.4732579,41.9901471,
6144696447,21.4725498,41.9903983,
6144696448,21.4727215,41.9906295,
6144696449,21.4731962,41.9904541,
6383938189,21.4189982,41.9834761,
6387870467,21.4360576,42.0019190,
6387870468,21.4360691,42.0019249,
6387870469,21.4362017,42.0019680,
6387870470,21.4363292,42.0018331,
6393030286,20.7997644,41.1181085,Montenegrin Inn
6521893185,20.8658030,41.7783028,
6551503709,21.9447499,41.5784668,Hotel z
6553424133,22.2286905,41.4158469,Moderna
6635593327,22.5045771,41.8825619,Central Hotel
6645017451,21.7329641,42.1206372,
6645017452,21.7331324,42.1206542,
6645017453,21.7331085,42.1207846,
6645017454,21.7330562,42.1207793,
6645017455,21.7330352,42.1208872,
6645017456,21.7329845,42.1208807,
6645017457,21.7329594,42.1209918,
6645017458,21.7328005,42.1209730,
6645017459,21.7328270,42.1208498,
6645017460,21.7328773,42.1208557,
6645017461,21.7328984,42.1207414,
6645017462,21.7329441,42.1207461,
6711993190,20.7943777,41.1218586,Hotel Flamengo
6713017285,22.5391098,41.1404751,
6713017286,22.5390521,41.1404826,
6713017287,22.5390725,41.1405467,
6713017288,22.5391232,41.1405356,
6713017289,22.5394422,41.1405581,
6713017290,22.5395670,41.1406170,
6713017291,22.5397399,41.1403046,
6713017292,22.5397750,41.1403316,
6713017293,22.5398079,41.1402865,
6713017294,22.5398515,41.1402553,
6713017295,22.5399036,41.1402381,
6713017296,22.5399588,41.1402285,
6713017297,22.5400286,41.1402288,
6713017298,22.5400897,41.1402535,
6713017299,22.5402336,41.1402322,
6713017300,22.5404267,41.1402019,
6713017301,22.5408146,41.1402094,
6713017302,22.5408688,41.1401995,
6713017303,22.5408912,41.1402563,
6713017304,22.5408390,41.1402694,
6716029188,21.7820478,41.7169825,International Palace
6767174185,21.4365109,41.9945629,
6775567585,21.4185394,41.9856205,Villa Alexander
6781572391,20.8014938,41.1174368,Sky Corner
6785159607,22.0972026,41.4945925,
6785159635,22.0969458,41.4949847,
6785159636,22.0964469,41.4944976,
6785159638,22.0970826,41.4949325,
6785159647,22.0974018,41.4947838,
6785159648,22.0972046,41.4948652,
6785159650,22.0975386,41.4947412,
6785159651,22.0968167,41.4942811,
6785159652,22.0969038,41.4942590,
6785159653,22.0969059,41.4942463,
6785159656,22.0965374,41.4944043,
6785159661,22.0965689,41.4943981,
6785159664,22.0968327,41.4943166,
6785159685,22.0964362,41.4947085,
6785159686,22.0964456,41.4949044,
6785159687,22.0969243,41.4949707,
6785159688,22.0968774,41.4949858,
6785159689,22.0968305,41.4950179,
6785159690,22.0966320,41.4951364,
6785159742,22.0968989,41.4942481,
6785159745,22.0975439,41.4947336,
6785159746,22.0971944,41.4945891,
6785159758,22.0970191,41.4942169,
6785159761,22.0971018,41.4943956,
6796436089,21.4362359,42.0017259,
6812666692,21.4366814,42.0010327,RM
6814231698,21.4375911,41.9996627,De koka
6821158685,21.4344666,41.9973603,Stone Bridge
6830542195,20.8981391,41.4820326,
6830542290,20.8736743,41.7863558,Imperial
6830542294,20.8029354,41.1278422,Vila Lovec Ohrid
6831648886,20.7984298,41.1122995,Villa cun
6833103286,20.8091091,41.1222239,Village
6834500688,20.8095668,41.1074220,Diplomat
6837039905,20.8113417,41.1084650,Vila Niko
6867136685,20.8017031,41.0683367,Laki spa hotel
6867737585,20.7712139,41.1250537,Green Space Hotel
6906971759,22.4571824,41.6336470,PANORAMA
7093473749,20.7940292,41.1128514,Villa Varosh
7093486630,20.7940404,41.1129210,
7093486633,20.7940045,41.1128516,
7093486634,20.7940833,41.1128302,
7093486635,20.7940345,41.1129227,
7093486636,20.7940471,41.1129481,
7093486637,20.7940238,41.1129560,
7093486638,20.7940506,41.1130044,
7093486639,20.7941499,41.1129736,
7121648916,22.7218738,41.1863652,
7124928385,20.6560579,41.2185464,
7142324047,21.7555908,41.7783359,
7142324048,21.7556192,41.7783163,
7142324049,21.7556511,41.7784783,
7142324050,21.7555795,41.7784206,
7677166388,21.3703494,42.0077019,Bulevar Hotel
7762344787,20.7972559,41.0843813,
7762344788,20.7970843,41.0844743,
7817984487,20.8105436,41.1050944,
7817984488,20.8102190,41.1050479,
7817984489,20.8101413,41.1052581,
8043782602,21.5543245,41.3463450,Атлас
8109416103,20.7740558,41.1222715,Далјан
8109436050,20.8027351,41.0746758,Хотел Силекс
8109460807,20.8028050,41.0754796,Хотел Бетон
8109471188,20.7981220,41.1123019,Вила Коста Охрид
8109473750,20.7972458,41.0846970,Хотел Инекс Горица
8109477957,20.7599981,41.1471777,Коцарев
8109491319,20.7980025,41.1122203,Хотел Алекандрија
8243522024,21.2525473,41.3644291,
8243522039,21.2524989,41.3644596,
8243522043,21.2526122,41.3644116,
8279959306,21.2525099,41.3644232,
8279959307,21.2525549,41.3644021,
8279959308,21.2526091,41.3644212,
8279959309,21.2526508,41.3644258,
8279959310,21.2526538,41.3644120,
8279959311,21.2529506,41.3644509,
8279959312,21.2529709,41.3643960,
8279959313,21.2529963,41.3644013,
8279959314,21.2530095,41.3643563,
8279959315,21.2530868,41.3643693,
8279959316,21.2530756,41.3644136,
8279960517,21.2531386,41.3644197,
8279960518,21.2531305,41.3644517,
8279960519,21.2532718,41.3644753,
8279960520,21.2532535,41.3645226,
8279960521,21.2534628,41.3645623,
8279960522,21.2534334,41.3646721,
8279960523,21.2533958,41.3646660,
8279960524,21.2533602,41.3647980,
8279960525,21.2533775,41.3648018,
8279960526,21.2533693,41.3648247,
8279960527,21.2534212,41.3648354,
8279960528,21.2533765,41.3649521,
8279960529,21.2533368,41.3649452,
8279960530,21.2533277,41.3649826,
8279960531,21.2531213,41.3649452,
8279960532,21.2531295,41.3649132,
8279960533,21.2530929,41.3649063,
8279960534,21.2531254,41.3647881,
8279960535,21.2531783,41.3647965,
8279960536,21.2531874,41.3647606,
8279960537,21.2532260,41.3647698,
8279960538,21.2532514,41.3646828,
8279960539,21.2529780,41.3646630,
8279960540,21.2529730,41.3646767,
8279960541,21.2525695,41.3646065,
8279960542,21.2525847,41.3645379,
8279960543,21.2525146,41.3645249,
8279960544,21.2525288,41.3644639,
8279960545,21.2529624,41.3644189,
8279978579,21.2485109,41.3636175,
8279978580,21.2485108,41.3635952,
8279978581,21.2483792,41.3635956,
8279978582,21.2483789,41.3635464,
8279978583,21.2482543,41.3635468,
8279978584,21.2482539,41.3634895,
8279978585,21.2483594,41.3634891,
8279978586,21.2483590,41.3634194,
8279978587,21.2482451,41.3634198,
8279978588,21.2482450,41.3633986,
8279978589,21.2480687,41.3633992,
8279978590,21.2480678,41.3632412,
8279978591,21.2486805,41.3632392,
8279978592,21.2486810,41.3633335,
8279978593,21.2485542,41.3633339,
8279978594,21.2485549,41.3634596,
8279978595,21.2485958,41.3634594,
